"customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","numAdminTickets","numTechTickets","Churn","Churn_Prob","Churn_Risk_Group"
"1589-AGTLK","Male",0,"No","No",3,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",45.35,141.5,0,0,"Yes",0.556075790230851,"High Risk"
"5244-IRFIH","Male",1,"Yes","No",33,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",94.5,3105.55,1,2,"Yes",0.542922616248896,"High Risk"
"6549-YMFAW","Male",1,"Yes","No",9,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check",21.25,204.55,3,0,"No",0.233104565381479,"Low Risk"
"4950-HKQTE","Female",0,"No","No",22,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",26.25,605.9,0,0,"No",0.0170384790058426,"Low Risk"
"6786-OBWQR","Female",0,"Yes","Yes",5,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",80.85,356.1,0,0,"No",0.690561509334502,"High Risk"
"2684-EIWEO","Female",1,"No","No",30,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","No","No","Month-to-month","No","Credit card (automatic)",91.7,2758.15,0,3,"Yes",0.334618229210834,"Moderate Risk"
"2753-JMMCV","Male",0,"No","No",65,"Yes","Yes","DSL","No","Yes","Yes","Yes","No","Yes","Two year","Yes","Credit card (automatic)",74.2,4805.65,0,0,"No",0.0206272715354405,"Low Risk"
"6439-GTPCA","Female",0,"No","No",45,"Yes","Yes","Fiber optic","No","No","Yes","Yes","No","No","Month-to-month","Yes","Electronic check",87.25,3941.7,0,0,"Yes",0.394811066680016,"Moderate Risk"
"6621-YOBKI","Male",0,"No","No",5,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.35,92.75,0,0,"No",0.187566161068855,"Low Risk"
"1216-JWVUX","Male",0,"Yes","Yes",25,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",75.5,1901.05,0,0,"No",0.491578194570964,"Moderate Risk"
"7564-GHCVB","Female",0,"Yes","Yes",72,"Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Two year","No","Bank transfer (automatic)",79.05,5730.7,0,0,"No",0.0122796398042262,"Low Risk"
"1173-NOEYG","Female",0,"Yes","No",27,"Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","No","Bank transfer (automatic)",90.15,2423.4,0,0,"No",0.347101317972461,"Moderate Risk"
"7595-EHCDL","Male",0,"Yes","Yes",32,"No","No phone service","DSL","No","No","Yes","No","Yes","Yes","Month-to-month","No","Credit card (automatic)",50.6,1653.45,0,0,"No",0.136468630537747,"Low Risk"
"6647-ZEDXT","Female",0,"No","No",30,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","No","Credit card (automatic)",110.45,3327.05,0,0,"No",0.250240435961035,"Moderate Risk"
"2521-NPUZR","Male",0,"Yes","No",70,"Yes","No","Fiber optic","Yes","Yes","Yes","Yes","No","Yes","Two year","No","Credit card (automatic)",101,7085.5,0,4,"No",0.0292020030584954,"Low Risk"
"1307-TVUFB","Male",1,"No","No",42,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",79.35,3344.1,5,0,"No",0.271953523674175,"Moderate Risk"
"7503-MIOGA","Female",1,"Yes","No",72,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",89.85,6697.35,0,0,"No",0.030319006131794,"Low Risk"
"4381-MHQDC","Female",0,"No","No",47,"Yes","Yes","DSL","Yes","No","Yes","Yes","No","No","Two year","Yes","Mailed check",65,2879.9,0,0,"No",0.0233971930699036,"Low Risk"
"6923-JHPMP","Female",0,"No","No",2,"Yes","No","Fiber optic","Yes","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",80.45,137.1,0,0,"No",0.713047064114436,"High Risk"
"5138-WVKYJ","Male",0,"No","No",10,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","Yes","Month-to-month","No","Electronic check",98.55,1008.55,0,0,"Yes",0.633239437820683,"High Risk"
"4018-PPNDW","Female",0,"Yes","Yes",61,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check",24.1,1551.6,0,0,"No",0.00351135189639561,"Low Risk"
"1635-FJFCC","Female",0,"No","No",5,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",44.05,202.15,0,0,"No",0.419480197405988,"Moderate Risk"
"2499-AJYUA","Female",1,"Yes","No",72,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",110.8,7882.25,3,0,"No",0.0593382491601276,"Low Risk"
"6919-ELBGL","Male",1,"Yes","Yes",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",114.95,8196.4,0,0,"No",0.0690412877821324,"Low Risk"
"3966-HRMZA","Female",1,"No","No",3,"Yes","No","Fiber optic","No","No","Yes","No","No","No","Month-to-month","No","Mailed check",75.05,202.9,0,0,"No",0.415745702018485,"Moderate Risk"
"6425-JWTDV","Male",0,"Yes","No",48,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",19.25,855.1,5,0,"No",0.00357571714087866,"Low Risk"
"8405-IGQFX","Female",0,"No","No",63,"Yes","No","Fiber optic","No","No","Yes","Yes","Yes","No","One year","Yes","Credit card (automatic)",90.05,5817,5,0,"No",0.0962881193443245,"Low Risk"
"8224-IVVPA","Female",0,"No","No",27,"Yes","No","DSL","Yes","Yes","No","No","No","No","Month-to-month","Yes","Mailed check",56.7,1652.95,0,0,"No",0.230151023495994,"Low Risk"
"9477-LGWQI","Male",0,"Yes","Yes",70,"Yes","No","DSL","Yes","Yes","Yes","No","Yes","Yes","Two year","Yes","Credit card (automatic)",80.15,5600.15,0,0,"No",0.0213293973833577,"Low Risk"
"1410-RSCMR","Male",0,"Yes","Yes",7,"Yes","No","DSL","Yes","No","Yes","Yes","No","Yes","Month-to-month","Yes","Credit card (automatic)",71.35,515.75,0,0,"No",0.53327976791217,"High Risk"
"0139-IVFJG","Female",0,"Yes","No",2,"Yes","No","Fiber optic","Yes","Yes","No","No","Yes","No","Month-to-month","No","Electronic check",90.35,190.5,5,0,"No",0.654848756330303,"High Risk"
"6683-VLCTZ","Male",1,"No","No",20,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",98.55,1842.8,0,3,"Yes",0.658025407445239,"High Risk"
"5730-DBDSI","Male",0,"No","No",66,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",19.7,1253.8,0,0,"No",0.00176618655789425,"Low Risk"
"0030-FNXPP","Female",0,"No","No",3,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.85,57.2,0,0,"No",0.20296557060577,"Low Risk"
"2189-WWOEW","Female",0,"No","Yes",15,"Yes","No","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",85.9,1269.55,0,1,"Yes",0.533825026481145,"High Risk"
"5684-FJVYR","Female",0,"Yes","Yes",72,"Yes","Yes","Fiber optic","Yes","Yes","No","Yes","No","No","Two year","Yes","Bank transfer (automatic)",90.35,6563.4,5,0,"No",0.0295031697238754,"Low Risk"
"4013-GUXND","Male",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.8,20.8,0,0,"No",0.223719447222954,"Low Risk"
"1894-IGFSG","Female",0,"No","No",22,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","No","Electronic check",89.25,1907.85,0,3,"Yes",0.481932505570851,"Moderate Risk"
"7379-POKDZ","Male",0,"Yes","No",3,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.3,208.85,5,0,"Yes",0.665996194951332,"High Risk"
"1266-NZYUI","Female",0,"Yes","Yes",72,"Yes","Yes","DSL","Yes","No","Yes","Yes","No","No","Two year","No","Bank transfer (automatic)",66.85,4758.8,0,0,"No",0.00758051930282001,"Low Risk"
"7969-FFOWG","Male",0,"Yes","Yes",65,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",19.9,1292.6,5,0,"No",0.00151578386866651,"Low Risk"
"4718-DHSMV","Female",0,"No","No",11,"No","No phone service","DSL","No","No","No","No","Yes","No","Month-to-month","Yes","Mailed check",35.8,363.15,0,0,"No",0.268240810642236,"Moderate Risk"
"5175-WLYXL","Male",0,"No","No",22,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Mailed check",78.85,1600.25,0,0,"No",0.369625757549142,"Moderate Risk"
"7817-OMJNA","Male",0,"No","No",14,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Bank transfer (automatic)",20.4,275.7,0,0,"No",0.0680564706305301,"Low Risk"
"8728-SKJLR","Male",0,"No","No",41,"Yes","No","Fiber optic","No","No","No","Yes","No","No","Month-to-month","Yes","Electronic check",74.25,3089.1,0,0,"No",0.340312612778995,"Moderate Risk"
"3137-NYQQI","Male",0,"Yes","No",17,"Yes","No","DSL","Yes","Yes","No","No","No","Yes","One year","No","Mailed check",64.8,1175.6,0,0,"No",0.121861028615036,"Low Risk"
"7706-DZNKK","Male",0,"No","No",11,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Credit card (automatic)",20.45,237.3,0,0,"No",0.252043440299968,"Moderate Risk"
"0236-HFWSV","Male",0,"No","No",15,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",93.35,1444.65,5,1,"Yes",0.677737337123828,"High Risk"
"3900-AQPHZ","Female",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.9,19.9,0,0,"Yes",0.220893463948859,"Low Risk"
"5842-POCOP","Female",0,"Yes","No",5,"Yes","No","Fiber optic","Yes","No","Yes","No","No","Yes","Month-to-month","Yes","Mailed check",88.9,454.15,0,0,"Yes",0.579762514517666,"High Risk"
"2037-XJFUP","Male",0,"Yes","No",33,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Electronic check",95.8,3036.75,0,4,"Yes",0.3259881058337,"Moderate Risk"
"8823-RLPWL","Female",0,"Yes","No",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Two year","Yes","Credit card (automatic)",110.65,8065.65,1,0,"No",0.0620783108896475,"Low Risk"
"9505-SQFSW","Female",0,"Yes","Yes",3,"No","No phone service","DSL","No","Yes","No","No","No","Yes","Month-to-month","No","Mailed check",40.3,92.5,0,0,"No",0.270451403607812,"Moderate Risk"
"7314-OXENN","Male",0,"No","No",2,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",82,184.65,3,0,"Yes",0.72133793887493,"High Risk"
"3758-CKOQL","Female",0,"Yes","No",59,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","No","Yes","One year","Yes","Credit card (automatic)",107,6152.3,0,0,"No",0.166644947676232,"Low Risk"
"0322-CHQRU","Male",0,"No","No",2,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Electronic check",45.35,89.5,0,0,"Yes",0.452053673511899,"Moderate Risk"
"5676-CFLYY","Male",0,"Yes","Yes",71,"Yes","No","DSL","No","Yes","No","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",73.35,5154.5,0,0,"No",0.0158370043215126,"Low Risk"
"7521-AFHAB","Female",0,"Yes","Yes",5,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",44.8,220.45,0,0,"No",0.270267192625266,"Moderate Risk"
"0285-INHLN","Male",0,"Yes","Yes",27,"Yes","No","DSL","Yes","Yes","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",54.75,1510.3,0,1,"No",0.257956600144975,"Moderate Risk"
"4678-DVQEO","Female",0,"No","No",1,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","Yes","Electronic check",52.2,52.2,0,0,"Yes",0.608230463486189,"High Risk"
"5125-CNDSP","Male",0,"No","Yes",63,"No","No phone service","DSL","Yes","Yes","No","Yes","No","No","One year","Yes","Bank transfer (automatic)",40.6,2588.95,0,0,"No",0.0177047012068254,"Low Risk"
"0691-IFBQW","Female",1,"No","No",46,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","One year","Yes","Electronic check",110,4874.8,0,4,"Yes",0.326689870546938,"Moderate Risk"
"4992-LTJNE","Male",0,"Yes","Yes",72,"Yes","Yes","DSL","Yes","No","No","No","No","No","Two year","No","Bank transfer (automatic)",55.3,3983.6,0,0,"No",0.00498847887339668,"Low Risk"
"2202-OUTMO","Female",0,"Yes","No",34,"Yes","Yes","DSL","Yes","No","No","Yes","No","No","Month-to-month","Yes","Bank transfer (automatic)",60.85,2003.6,0,0,"No",0.228073136294932,"Low Risk"
"0810-BDHAW","Female",0,"Yes","Yes",24,"Yes","Yes","DSL","Yes","Yes","No","No","Yes","Yes","One year","No","Electronic check",78.4,1832.4,0,0,"No",0.21302737155341,"Low Risk"
"0229-LFJAF","Male",0,"No","No",72,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","No","Two year","No","Bank transfer (automatic)",69.65,4908.25,1,0,"No",0.00830024786535389,"Low Risk"
"7131-ZQZNK","Female",0,"Yes","Yes",60,"No","No phone service","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",59.85,3590.2,0,0,"No",0.0097292255061167,"Low Risk"
"3442-ZHHCC","Male",0,"No","No",68,"Yes","Yes","DSL","Yes","Yes","Yes","No","No","Yes","One year","Yes","Credit card (automatic)",76.9,5023,0,0,"No",0.0480580985858892,"Low Risk"
"5726-CVNYA","Female",0,"Yes","Yes",8,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check",19.85,146.6,0,0,"No",0.0466525650389104,"Low Risk"
"9871-ELEYA","Female",0,"No","Yes",34,"Yes","No","DSL","Yes","No","Yes","Yes","Yes","No","Two year","No","Credit card (automatic)",67.65,2339.3,0,0,"No",0.0352035136922641,"Low Risk"
"4257-GAESD","Female",0,"No","No",6,"No","No phone service","DSL","No","No","No","No","Yes","Yes","Month-to-month","No","Credit card (automatic)",45,298.7,0,0,"No",0.309755405406498,"Moderate Risk"
"5173-WXOQV","Male",0,"Yes","No",2,"Yes","No","DSL","No","Yes","No","Yes","No","Yes","Month-to-month","Yes","Mailed check",64.2,143.65,0,0,"No",0.492336889422223,"Moderate Risk"
"2040-OBMLJ","Male",0,"No","No",31,"Yes","Yes","Fiber optic","No","No","No","Yes","No","No","One year","No","Credit card (automatic)",81.7,2548.65,0,0,"No",0.131779252778297,"Low Risk"
"6286-ZHAOK","Female",0,"Yes","Yes",20,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Bank transfer (automatic)",25.55,507.4,0,0,"No",0.19049292142573,"Low Risk"
"3807-XHCJH","Female",0,"Yes","Yes",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Electronic check",20,20,0,0,"No",0.352836007830276,"Moderate Risk"
"3009-JWMPU","Male",0,"No","No",62,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Electronic check",96.75,6125.4,0,6,"Yes",0.175270171559018,"Low Risk"
"5671-RQRLP","Female",1,"Yes","No",70,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Two year","Yes","Credit card (automatic)",75.65,5411.4,2,0,"No",0.0187282383219376,"Low Risk"
"1450-GALXR","Female",0,"No","No",10,"Yes","Yes","Fiber optic","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",98.5,1058.25,0,2,"Yes",0.735098399158173,"High Risk"
"8859-AXJZP","Male",0,"Yes","Yes",39,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check",23.8,903.8,0,0,"No",0.0104793542735902,"Low Risk"
"3174-AKMAS","Female",0,"Yes","No",46,"Yes","No","DSL","No","Yes","No","Yes","Yes","No","Two year","Yes","Credit card (automatic)",64.2,3009.5,0,0,"No",0.0314830128301807,"Low Risk"
"3138-BKYAV","Male",0,"No","No",6,"Yes","No","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","Electronic check",85.35,489.45,0,0,"Yes",0.703019040849757,"High Risk"
"9926-PJHDQ","Female",0,"Yes","Yes",72,"Yes","Yes","DSL","No","No","Yes","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)",76.8,5468.45,0,0,"No",0.0173168233520247,"Low Risk"
"7382-DFJTU","Male",0,"No","No",18,"Yes","No","DSL","No","No","Yes","Yes","No","No","Month-to-month","No","Credit card (automatic)",55.2,1058.1,0,0,"No",0.247937803958883,"Low Risk"
"2798-NYLMZ","Male",0,"Yes","No",71,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",108.55,7616,0,0,"No",0.0563152156063024,"Low Risk"
"4289-DTDKW","Male",0,"Yes","No",40,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",101.3,4113.1,0,5,"Yes",0.540817040221789,"High Risk"
"1820-TQVEV","Male",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",69.55,69.55,5,0,"Yes",0.680266380737405,"High Risk"
"2239-JALAW","Male",0,"No","No",58,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",103.25,6017.65,0,4,"Yes",0.160456666339751,"Low Risk"
"4853-RULSV","Male",0,"No","No",70,"Yes","Yes","Fiber optic","Yes","No","No","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",104,7250.15,0,7,"Yes",0.0500674750277946,"Low Risk"
"8098-TDCBU","Female",0,"Yes","No",42,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Electronic check",25.25,1108.2,0,0,"No",0.0115420193345587,"Low Risk"
